restriction,accession,radius,n_sites,n_eligible,observed_close_pair_fraction,null_close_pair_fraction,effect
all_strict_sites,O43303,20,3,158,0.0,0.04329597677981133,-0.04329597677981133
all_strict_sites,O43303,25,3,158,0.0,0.053616060630492623,-0.053616060630492623
all_strict_sites,O43303,30,3,158,0.0,0.0640973957913408,-0.0640973957913408
all_strict_sites,O43312,5,4,149,0.5,0.016325049882096862,0.4836749501179031
all_strict_sites,O43312,10,4,149,0.5,0.031017594775984036,0.46898240522401596
all_strict_sites,O43312,15,4,149,0.5,0.04625430799927444,0.45374569200072556
all_strict_sites,O43312,20,4,149,0.5,0.061128242336296025,0.43887175766370395
all_strict_sites,O43312,25,4,149,0.5,0.0776346816615273,0.4223653183384727
all_strict_sites,O43312,30,4,149,0.8333333333333334,0.09187375294757845,0.7414595803857549
all_strict_sites,O43379,5,5,245,0.3,0.007092673134827702,0.2929073268651723
all_strict_sites,O43379,10,5,245,0.3,0.013549682167949146,0.2864503178320508
all_strict_sites,O43379,15,5,245,0.3,0.020107059217129474,0.2798929407828705
all_strict_sites,O43379,20,5,245,0.4,0.026530612244897958,0.3734693877551021
all_strict_sites,O43379,25,5,245,0.4,0.03312144529943125,0.3668785547005688
all_strict_sites,O43379,30,5,245,0.4,0.04038139846102375,0.3596186015389763
all_strict_sites,O43395,5,7,77,0.3333333333333333,0.018113465481886533,0.3152198678514468
all_strict_sites,O43395,10,7,77,0.38095238095238093,0.032809295967190705,0.3481430849851902
all_strict_sites,O43395,15,7,77,0.6190476190476191,0.045112781954887216,0.5739348370927319
all_strict_sites,O43395,20,7,77,0.7142857142857143,0.059125085440874914,0.6551606288448394
all_strict_sites,O43395,25,7,77,0.7142857142857143,0.07382091592617908,0.6404647983595352
all_strict_sites,O43395,30,7,77,0.7142857142857143,0.0898838004101162,0.6244019138755981
all_strict_sites,O43399,5,7,39,0.047619047619047616,0.037786774628879895,0.009832272990167722
all_strict_sites,O43399,10,7,39,0.14285714285714285,0.09176788124156546,0.05108926161557739
all_strict_sites,O43399,15,7,39,0.19047619047619047,0.1417004048582996,0.048775785617890866
all_strict_sites,O43399,20,7,39,0.2857142857142857,0.19568151147098514,0.09003277424330056
all_strict_sites,O43399,25,7,39,0.3333333333333333,0.24021592442645073,0.09311740890688258
all_strict_sites,O43399,30,7,39,0.38095238095238093,0.2807017543859649,0.10025062656641603
all_strict_sites,O43426,5,3,254,0.0,0.007282686502131898,-0.007282686502131898
all_strict_sites,O43426,10,3,254,0.3333333333333333,0.01437863745292708,0.31895469588040626
all_strict_sites,O43426,15,3,254,0.3333333333333333,0.021163362484827735,0.31216997084850556
all_strict_sites,O43426,20,3,254,0.3333333333333333,0.027574616414054964,0.30575871691927836
all_strict_sites,O43426,25,3,254,0.3333333333333333,0.03386137997572438,0.29947195335760896
all_strict_sites,O43426,30,3,254,0.3333333333333333,0.040428246864398866,0.29290508646893443
all_strict_sites,O43432,5,12,227,0.07575757575757576,0.007524073135550271,0.06823350262202549
all_strict_sites,O43432,10,12,227,0.15151515151515152,0.014424388912712955,0.13709076260243858
all_strict_sites,O43432,15,12,227,0.19696969696969696,0.02151962886437176,0.1754500681053252
all_strict_sites,O43432,20,12,227,0.25757575757575757,0.0293165958442166,0.22825916173154098
all_strict_sites,O43432,25,12,227,0.2727272727272727,0.036411835795875404,0.2363154369313973
all_strict_sites,O43432,30,12,227,0.2878787878787879,0.04264940937975128,0.24522937849903662
all_strict_sites,O43491,5,5,150,0.1,0.014228187919463087,0.08577181208053691
all_strict_sites,O43491,10,5,150,0.2,0.02693512304250559,0.17306487695749442
all_strict_sites,O43491,15,5,150,0.4,0.03874720357941835,0.36125279642058167
all_strict_sites,O43491,20,5,150,0.5,0.04993288590604027,0.4500671140939597
all_strict_sites,O43491,25,5,150,0.6,0.05959731543624161,0.5404026845637584
all_strict_sites,O43491,30,5,150,0.6,0.0694407158836689,0.5305592841163311
all_strict_sites,O43493,5,6,96,0.06666666666666667,0.023026315789473683,0.04364035087719298
all_strict_sites,O43493,10,6,96,0.13333333333333333,0.04824561403508772,0.08508771929824561
all_strict_sites,O43493,15,6,96,0.2,0.07434210526315789,0.12565789473684214
all_strict_sites,O43493,20,6,96,0.26666666666666666,0.0993421052631579,0.16732456140350876
all_strict_sites,O43493,25,6,96,0.26666666666666666,0.12192982456140351,0.14473684210526316
all_strict_sites,O43493,30,6,96,0.26666666666666666,0.1475877192982456,0.11907894736842106
all_strict_sites,O43524,5,10,146,0.044444444444444446,0.015965989607935757,0.02847845483650869
all_strict_sites,O43524,10,10,146,0.13333333333333333,0.03183750590458195,0.10149582742875138
all_strict_sites,O43524,15,10,146,0.15555555555555556,0.04789796882380727,0.10765758673174829
all_strict_sites,O43524,20,10,146,0.15555555555555556,0.06329711856400567,0.09225843699154988
all_strict_sites,O43524,25,10,146,0.15555555555555556,0.07926310817194143,0.07629244738361413
all_strict_sites,O43524,30,10,146,0.15555555555555556,0.09456778460085026,0.0609877709547053
all_strict_sites,O43615,5,4,51,0.6666666666666666,0.02980392156862745,0.6368627450980392
all_strict_sites,O43615,10,4,51,1.0,0.04941176470588235,0.9505882352941176
all_strict_sites,O43615,15,4,51,1.0,0.07294117647058823,0.9270588235294117
all_strict_sites,O43615,20,4,51,1.0,0.0988235294117647,0.9011764705882352
all_strict_sites,O43615,25,4,51,1.0,0.1207843137254902,0.8792156862745097
all_strict_sites,O43615,30,4,51,1.0,0.14588235294117646,0.8541176470588235
all_strict_sites,O43670,5,26,61,0.13846153846153847,0.060109289617486336,0.07835224884405213
all_strict_sites,O43670,10,26,61,0.2246153846153846,0.10765027322404372,0.11696511139134089
all_strict_sites,O43670,15,26,61,0.2923076923076923,0.1546448087431694,0.13766288356452291
all_strict_sites,O43670,20,26,61,0.3569230769230769,0.19672131147540983,0.16020176544766707
all_strict_sites,O43670,25,26,61,0.40615384615384614,0.2448087431693989,0.16134510298444724
all_strict_sites,O43670,30,26,61,0.4338461538461538,0.28032786885245903,0.1535182849936948
all_strict_sites,O43707,5,3,88,0.0,0.0109717868338558,-0.0109717868338558
all_strict_sites,O43707,10,3,88,0.0,0.023510971786833857,-0.023510971786833857
all_strict_sites,O43707,15,3,88,0.0,0.03500522466039707,-0.03500522466039707
all_strict_sites,O43707,20,3,88,0.0,0.04362591431556949,-0.04362591431556949
all_strict_sites,O43707,25,3,88,0.0,0.051462904911180773,-0.051462904911180773
all_strict_sites,O43707,30,3,88,0.0,0.05956112852664577,-0.05956112852664577
all_strict_sites,O43823,5,4,79,0.5,0.014281077572216814,0.4857189224277832
all_strict_sites,O43823,10,4,79,0.8333333333333334,0.027588445309964297,0.8057448880233691
all_strict_sites,O43823,15,4,79,1.0,0.03992210321324245,0.9600778967867576
all_strict_sites,O43823,20,4,79,1.0,0.053554040895813046,0.9464459591041869
all_strict_sites,O43823,25,4,79,1.0,0.0691333982473223,0.9308666017526777
all_strict_sites,O43823,30,4,79,1.0,0.08438818565400844,0.9156118143459916
all_strict_sites,O60293,5,4,291,0.16666666666666666,0.006872852233676976,0.15979381443298968
all_strict_sites,O60293,10,4,291,0.3333333333333333,0.012228937077852825,0.3211043962554805
all_strict_sites,O60293,15,4,291,0.5,0.017324327526958172,0.48267567247304183
all_strict_sites,O60293,20,4,291,0.5,0.022324920014219693,0.4776750799857803
all_strict_sites,O60293,25,4,291,0.5,0.027467709444246948,0.4725322905557531
all_strict_sites,O60293,30,4,291,0.5,0.032871193269344706,0.46712880673065527
all_strict_sites,O60296,5,5,166,0.2,0.013070463672873312,0.1869295363271267
all_strict_sites,O60296,10,5,166,0.8,0.02650602409638554,0.7734939759036145
all_strict_sites,O60296,15,5,166,0.9,0.03921139101861994,0.8607886089813801
all_strict_sites,O60296,20,5,166,1.0,0.05082146768893757,0.9491785323110624
all_strict_sites,O60296,25,5,166,1.0,0.061920408908360716,0.9380795910916393
all_strict_sites,O60296,30,5,166,1.0,0.07360350492880613,0.9263964950711938
all_strict_sites,O60318,5,15,306,0.047619047619047616,0.006257366334511947,0.04136168128453567
all_strict_sites,O60318,10,15,306,0.10476190476190476,0.011978999249973213,0.09278290551193155
all_strict_sites,O60318,15,15,306,0.17142857142857143,0.01800064288010286,0.15342792854846857
all_strict_sites,O60318,20,15,306,0.21904761904761905,0.023765134469088182,0.19528248457853087
all_strict_sites,O60318,25,15,306,0.24761904761904763,0.030129647487410264,0.21748940013163737
all_strict_sites,O60318,30,15,306,0.2857142857142857,0.03615129111753991,0.2495629945967458
all_strict_sites,O60333,5,3,291,0.0,0.0075364379665837184,-0.0075364379665837184
all_strict_sites,O60333,10,3,291,0.0,0.01448038867164356,-0.01448038867164356
all_strict_sites,O60333,15,3,291,0.0,0.02113994549117194,-0.02113994549117194
all_strict_sites,O60333,20,3,291,0.0,0.027775802820239365,-0.027775802820239365
all_strict_sites,O60333,25,3,291,0.0,0.03353477900225145,-0.03353477900225145
all_strict_sites,O60333,30,3,291,0.0,0.03860646996089584,-0.03860646996089584
all_strict_sites,O60346,5,3,227,0.0,0.00787493664964329,-0.00787493664964329
all_strict_sites,O60346,10,3,227,0.0,0.015048146271100541,-0.015048146271100541
all_strict_sites,O60346,15,3,227,0.0,0.022065416552960897,-0.022065416552960897
all_strict_sites,O60346,20,3,227,0.0,0.028341974971735996,-0.028341974971735996
all_strict_sites,O60346,25,3,227,0.0,0.035476199758294025,-0.035476199758294025
all_strict_sites,O60346,30,3,227,0.0,0.0417137733421699,-0.0417137733421699
all_strict_sites,O60488,5,3,81,0.6666666666666666,0.016358024691358025,0.6503086419753086
all_strict_sites,O60488,10,3,81,1.0,0.03364197530864198,0.966358024691358
all_strict_sites,O60488,15,3,81,1.0,0.05,0.95
all_strict_sites,O60488,20,3,81,1.0,0.06327160493827161,0.9367283950617284
all_strict_sites,O60488,25,3,81,1.0,0.07561728395061729,0.9243827160493827
all_strict_sites,O60488,30,3,81,1.0,0.08858024691358024,0.9114197530864198
all_strict_sites,O60502,5,3,113,0.0,0.010587863463969659,-0.010587863463969659
all_strict_sites,O60502,10,3,113,0.3333333333333333,0.022281921618204803,0.3110514117151285
all_strict_sites,O60502,15,3,113,0.3333333333333333,0.03286978508217446,0.30046354825115884
all_strict_sites,O60502,20,3,113,0.6666666666666666,0.04503792667509482,0.6216287399915719
all_strict_sites,O60502,25,3,113,0.6666666666666666,0.05625790139064475,0.6104087652760218
all_strict_sites,O60502,30,3,113,1.0,0.06605562579013906,0.933944374209861
all_strict_sites,O60610,5,4,134,0.5,0.009089888901357873,0.49091011109864213
all_strict_sites,O60610,10,4,134,0.5,0.016047581640668836,0.48395241835933117
all_strict_sites,O60610,15,4,134,0.5,0.02412748288632028,0.4758725171136797
all_strict_sites,O60610,20,4,134,0.5,0.031982942430703626,0.46801705756929635
all_strict_sites,O60610,25,4,134,0.5,0.04039950622825721,0.4596004937717428
all_strict_sites,O60610,30,4,134,0.5,0.04971383683088318,0.45028616316911685
all_strict_sites,O60641,5,3,175,0.3333333333333333,0.015303776683087028,0.3180295566502463
all_strict_sites,O60641,10,3,175,0.3333333333333333,0.027454844006568144,0.30587848932676515
all_strict_sites,O60641,15,3,175,0.3333333333333333,0.03901477832512315,0.29431855500821014
all_strict_sites,O60641,20,3,175,0.3333333333333333,0.050114942528735634,0.28321839080459765
all_strict_sites,O60641,25,3,175,0.3333333333333333,0.06088669950738916,0.27244663382594414
all_strict_sites,O60641,30,3,175,0.3333333333333333,0.07159277504105091,0.2617405582922824
all_strict_sites,O60664,5,11,73,0.09090909090909091,0.0213089802130898,0.06960011069600111
all_strict_sites,O60664,10,11,73,0.14545454545454545,0.04528158295281583,0.10017296250172962
all_strict_sites,O60664,15,11,73,0.23636363636363636,0.06773211567732115,0.1686315206863152
all_strict_sites,O60664,20,11,73,0.2545454545454545,0.0898021308980213,0.16474332364743322
all_strict_sites,O60664,25,11,73,0.2727272727272727,0.11339421613394216,0.15933305659333055
all_strict_sites,O60664,30,11,73,0.32727272727272727,0.13508371385083714,0.19218901342189013
all_strict_sites,O60675,5,10,28,0.3111111111111111,0.07936507936507936,0.23174603174603176
all_strict_sites,O60675,10,10,28,0.5555555555555556,0.15608465608465608,0.39947089947089953
all_strict_sites,O60675,15,10,28,0.8222222222222222,0.2275132275132275,0.5947089947089947
all_strict_sites,O60675,20,10,28,0.9333333333333333,0.2830687830687831,0.6502645502645503
all_strict_sites,O60675,25,10,28,1.0,0.3333333333333333,0.6666666666666667
all_strict_sites,O60675,30,10,28,1.0,0.37566137566137564,0.6243386243386244
all_strict_sites,O60841,5,4,120,0.5,0.008683473389355743,0.49131652661064423
all_strict_sites,O60841,10,4,120,0.5,0.017366946778711485,0.4826330532212885
all_strict_sites,O60841,15,4,120,0.5,0.02689075630252101,0.473109243697479
all_strict_sites,O60841,20,4,120,0.5,0.03459383753501401,0.465406162464986
all_strict_sites,O60841,25,4,120,0.5,0.04145658263305322,0.45854341736694676
all_strict_sites,O60841,30,4,120,0.5,0.05126050420168067,0.44873949579831934
all_strict_sites,O60885,5,8,169,0.25,0.013384051845590307,0.2366159481544097
all_strict_sites,O60885,10,8,169,0.25,0.0248661594815441,0.2251338405184559
all_strict_sites,O60885,15,8,169,0.25,0.033671456748379826,0.21632854325162018
all_strict_sites,O60885,20,8,169,0.25,0.041913214990138066,0.20808678500986194
all_strict_sites,O60885,25,8,169,0.25,0.04839391377852916,0.20160608622147083
all_strict_sites,O60885,30,8,169,0.25,0.05543815159199775,0.19456184840800225
all_strict_sites,O75030,5,4,84,0.5,0.02667814113597246,0.47332185886402756
all_strict_sites,O75030,10,4,84,0.5,0.04704532415375789,0.4529546758462421
all_strict_sites,O75030,15,4,84,0.5,0.06712564543889846,0.43287435456110157
all_strict_sites,O75030,20,4,84,0.5,0.08749282845668388,0.4125071715433161
all_strict_sites,O75030,25,4,84,0.5,0.10413080895008606,0.3958691910499139
all_strict_sites,O75030,30,4,84,0.5,0.11818703384968446,0.38181296615031557
all_strict_sites,O75044,5,5,166,0.2,0.010806863818912011,0.189193136181088
all_strict_sites,O75044,10,5,166,0.4,0.021686746987951807,0.3783132530120482
all_strict_sites,O75044,15,5,166,0.4,0.0321285140562249,0.3678714859437751
all_strict_sites,O75044,20,5,166,0.4,0.04286235852500913,0.3571376414749909
all_strict_sites,O75044,25,5,166,0.4,0.05213581599123768,0.34786418400876234
all_strict_sites,O75044,30,5,166,0.4,0.06089813800657174,0.3391018619934283
all_strict_sites,O75113,5,5,125,0.2,0.011612903225806452,0.18838709677419355
all_strict_sites,O75113,10,5,125,0.3,0.023741935483870966,0.276258064516129
all_strict_sites,O75113,15,5,125,0.4,0.03664516129032258,0.36335483870967744
all_strict_sites,O75113,20,5,125,0.4,0.047870967741935486,0.3521290322580645
all_strict_sites,O75113,25,5,125,0.4,0.057935483870967745,0.34206451612903227
all_strict_sites,O75113,30,5,125,0.4,0.06903225806451613,0.3309677419354839
all_strict_sites,O75116,5,6,143,0.26666666666666666,0.006796020880527923,0.2598706457861387
all_strict_sites,O75116,10,6,143,0.5333333333333333,0.015167930660888408,0.5181654026724449
all_strict_sites,O75116,15,6,143,0.6666666666666666,0.023047375160051217,0.6436192915066155
all_strict_sites,O75116,20,6,143,0.6666666666666666,0.029744902984339603,0.636921763682327
all_strict_sites,O75116,25,6,143,0.6666666666666666,0.03634393775238846,0.6303227289142782
all_strict_sites,O75116,30,6,143,0.6666666666666666,0.04225352112676056,0.624413145539906
all_strict_sites,O75152,5,7,142,0.047619047619047616,0.014783737888322844,0.03283530973072477
all_strict_sites,O75152,10,7,142,0.09523809523809523,0.02846868444710818,0.06676941079098705
all_strict_sites,O75152,15,7,142,0.14285714285714285,0.04045549895115373,0.10240164390598912
all_strict_sites,O75152,20,7,142,0.14285714285714285,0.05154330236739586,0.09131384048974699
all_strict_sites,O75152,25,7,142,0.14285714285714285,0.06452901808011188,0.07832812477703097
all_strict_sites,O75152,30,7,142,0.14285714285714285,0.07661572270502447,0.06624142015211838
all_strict_sites,O75157,5,10,146,0.13333333333333333,0.014643363249881908,0.11868997008345142
all_strict_sites,O75157,10,10,146,0.2222222222222222,0.027491733585262162,0.19473048863696005
all_strict_sites,O75157,15,10,146,0.24444444444444444,0.041284837033538024,0.2031596074109064
all_strict_sites,O75157,20,10,146,0.3111111111111111,0.0533774208786018,0.2577336902325093
all_strict_sites,O75157,25,10,146,0.4,0.06688710439300898,0.33311289560699103
all_strict_sites,O75157,30,10,146,0.4666666666666667,0.0795465281058101,0.3871201385608566
all_strict_sites,O75170,5,7,132,0.09523809523809523,0.011566042100393246,0.08367205313770198
all_strict_sites,O75170,10,7,132,0.14285714285714285,0.021050196622715706,0.12180694623442714
all_strict_sites,O75170,15,7,132,0.2857142857142857,0.03238491788110109,0.2533293678331846
all_strict_sites,O75170,20,7,132,0.5238095238095238,0.043950959981494335,0.4798585638280295
all_strict_sites,O75170,25,7,132,0.5238095238095238,0.05297247281980107,0.4708370509897228
all_strict_sites,O75170,30,7,132,0.6190476190476191,0.0655794587092297,0.5534681603383894
all_strict_sites,O75179,5,58,458,0.03508771929824561,0.0054943479881130975,0.029593371310132514
all_strict_sites,O75179,10,58,458,0.056866303690260134,0.010826254383534156,0.04604004930672598
all_strict_sites,O75179,15,58,458,0.07683000604960677,0.015317286652078774,0.061512719397528
all_strict_sites,O75179,20,58,458,0.09134906231094979,0.019856095859650463,0.07149296645129932
all_strict_sites,O75179,25,58,458,0.10042347247428918,0.023974468003783934,0.07644900447050525
all_strict_sites,O75179,30,58,458,0.11070780399274047,0.02857060953818811,0.08213719445455236
all_strict_sites,O75335,5,3,165,0.0,0.011456023651145602,-0.011456023651145602
