accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
O76038,SCGN,False,False,False,276,0.2898089171974522,0.08695652173913043,2
O76039,CDKL5,False,False,False,960,0.6310679611650486,0.18854166666666666,2
O76041,NEBL,False,False,False,1014,0.4457593688362919,0.1291913214990138,2
O76070,SNCG,True,False,False,127,0.6771653543307087,0.15748031496062992,8
O76094,SRP72,False,False,False,671,0.2563338301043219,0.12071535022354694,1
O76096,CST7,False,False,False,145,0.027586206896551724,0.14482758620689656,1
O94761,RECQL4,False,False,False,1208,0.3824503311258278,0.1076158940397351,1
O94762,RECQL5,False,False,False,991,0.39152371342078707,0.12512613521695257,2
O94763,URI1,False,False,False,535,0.5588785046728972,0.14766355140186915,3
O94766,B3GAT3,False,False,False,335,0.2898089171974522,0.08656716417910448,1
O94811,TPPP,True,False,False,219,0.3972602739726027,0.1461187214611872,4
O94817,ATG12,False,False,False,140,0.30714285714285716,0.16428571428571428,1
O94822,LTN1,False,False,False,1766,0.028312570781426953,0.14835787089467722,1
O94823,ATP10B,False,False,False,1461,0.2898089171974522,0.15605749486652978,2
O94842,TOX4,True,False,False,621,0.6924315619967794,0.178743961352657,15
O94851,MICAL2,False,False,False,1957,0.2606761565836299,0.14512008175779254,1
O94855,SEC24D,False,False,False,1032,0.28972868217054265,0.12209302325581395,7
O94856,NFASC,False,False,False,1347,0.30066815144766146,0.15812917594654788,1
O94864,SUPT7L,False,False,False,414,0.5458937198067633,0.1473429951690821,2
O94868,FCHSD2,False,False,False,740,0.31216216216216214,0.13648648648648648,2
O94875,SORBS2,False,False,False,1100,0.5790909090909091,0.17181818181818181,2
O94900,TOX,False,False,False,526,0.7813688212927756,0.1482889733840304,3
O94905,ERLIN2,False,False,False,339,0.02064896755162242,0.11209439528023599,3
O94906,PRPF6,False,False,False,941,0.30818278427205104,0.09139213602550478,4
O94913,PCF11,True,False,False,1555,0.727331189710611,0.1337620578778135,6
O94916,NFAT5,False,False,False,1531,0.7315480078380143,0.21358589157413455,2
O94929,ABLIM3,False,False,False,683,0.2562225475841874,0.1698389458272328,1
O94972,TRIM37,False,False,False,964,0.4024896265560166,0.15871369294605808,1
O94979,SEC31A,False,False,False,1220,0.32704918032786884,0.14426229508196722,16
O94986,CEP152,False,False,False,1710,0.29005847953216374,0.12222222222222222,1
O94992,HEXIM1,False,False,False,359,0.8161559888579387,0.10584958217270195,1
O94993,SOX30,False,False,False,753,0.7051792828685259,0.16334661354581673,1
O95049,TJP3,False,False,False,919,0.5549510337323177,0.14472252448313383,1
O95071,UBR5,False,False,False,2799,0.3386923901393355,0.15219721329046088,2
O95081,AGFG2,True,False,False,481,0.6382536382536382,0.18503118503118504,11
O95104,SCAF4,False,False,False,1147,0.7602441150828247,0.11072362685265912,3
O95147,DUSP14,False,False,False,198,0.015151515151515152,0.12121212121212122,1
O95155,UBE4B,False,False,False,1302,0.2511520737327189,0.16282642089093702,2
O95163,ELP1,False,False,False,1332,0.046546546546546545,0.13063063063063063,2
O95169,NDUFB8,False,False,False,186,0.11290322580645161,0.06451612903225806,1
O95180,CACNA1H,False,False,False,2353,0.40458988525286865,0.1249468763280918,1
O95185,UNC5C,False,False,False,931,0.034371643394199784,0.1385606874328679,1
O95197,RTN3,False,False,False,1032,0.49806201550387597,0.1996124031007752,3
O95231,VENTX,False,False,False,258,0.5658914728682171,0.1744186046511628,1
O95232,LUC7L3,False,False,False,432,0.6064814814814815,0.14814814814814814,3
O95236,APOL3,False,False,False,402,0.04228855721393035,0.1691542288557214,2
O95251,KAT7,False,False,False,611,0.2898089171974522,0.1685761047463175,2
O95255,ABCC6,False,False,False,1503,0.05854956753160346,0.12242182302062542,3
O95259,KCNH1,False,False,False,989,0.1506572295247725,0.13245702730030334,1
O95292,VAPB,True,False,False,243,0.22633744855967078,0.1440329218106996,5
O95319,CELF2,False,False,False,508,0.16141732283464566,0.14566929133858267,1
O95336,PGLS,False,False,False,258,0.06589147286821706,0.10852713178294573,1
O95347,SMC2,False,False,False,1197,0.2932330827067669,0.1060985797827903,2
O95373,IPO7,False,False,False,1038,0.13005780346820808,0.09152215799614644,2
O95382,MAP3K6,False,False,False,1288,0.19487577639751552,0.1187888198757764,2
O95391,SLU7,False,False,False,586,0.5665529010238908,0.09897610921501707,1
O95405,ZFYVE9,False,False,False,1425,0.29403508771929826,0.14736842105263157,1
O95425,SVIL,True,False,False,2214,0.5388437217705511,0.15447154471544716,6
O95429,BAG4,False,False,False,457,0.8271334792122538,0.175054704595186,1
O95447,LCA5L,False,False,False,670,0.5686567164179105,0.1537313432835821,1
O95456,PSMG1,False,False,False,288,0.07291666666666667,0.15625,1
O95466,FMNL1,False,False,False,1100,0.3563636363636364,0.11,1
O95486,SEC24A,True,False,False,1093,0.3421774931381519,0.16651418115279049,11
O95487,SEC24B,True,False,False,1268,0.35252365930599366,0.1837539432176656,35
O95613,PCNT,False,False,False,3336,0.454136690647482,0.12020383693045564,4
O95625,ZBTB11,False,False,False,1053,0.31339031339031337,0.144349477682811,2
O95628,CNOT4,True,False,False,575,0.5060869565217392,0.17565217391304347,14
O95677,EYA4,False,False,False,639,0.36306729264475746,0.2222222222222222,7
O95696,BRD1,False,False,False,1058,0.2665406427221172,0.10396975425330812,2
O95714,HERC2,False,False,False,4834,0.10591642532064542,0.1379809681423252,2
O95721,SNAP29,False,False,False,258,0.7558139534883721,0.13178294573643412,4
O95747,OXSR1,False,False,False,527,0.2808349146110057,0.13851992409867173,1
O95777,LSM8,False,False,False,96,0.0,0.14583333333333334,1
O95782,AP2A1,False,False,False,977,0.14534288638689866,0.11258955987717502,2
O95785,WIZ,False,False,False,1651,0.5875227135069655,0.11265899454875833,1
O95786,RIGI,False,False,False,925,0.01945945945945946,0.10594594594594595,1
O95789,ZMYM6,False,False,False,1325,0.06943396226415094,0.17056603773584905,6
O95800,GPR75,False,False,False,540,0.07407407407407407,0.1814814814814815,1
O95816,BAG2,False,False,False,211,0.24170616113744076,0.13744075829383887,1
O95817,BAG3,True,False,False,575,0.9391304347826087,0.1443478260869565,10
O95819,MAP4K4,False,False,False,1239,0.4124293785310734,0.13236481033091202,1
O95822,MLYCD,False,False,False,493,0.0872210953346856,0.10953346855983773,1
O95835,LATS1,True,False,False,1130,0.6407079646017699,0.14601769911504425,5
O95861,BPNT1,False,False,False,308,0.0,0.11038961038961038,1
O95863,SNAI1,False,False,False,264,0.25757575757575757,0.16287878787878787,1
O95865,DDAH2,False,False,False,285,0.06315789473684211,0.12280701754385964,4
O95881,TXNDC12,False,False,False,172,0.046511627906976744,0.09883720930232558,1
O95922,TTLL1,False,False,False,423,0.04964539007092199,0.12293144208037825,1
O95948,ONECUT2,False,False,False,504,0.7242063492063492,0.17063492063492064,2
O95996,APC2,False,False,False,2303,0.6387320885801129,0.15544941380807642,1
O96005,CLPTM1,False,False,False,669,0.17937219730941703,0.13153961136023917,1
O96008,TOMM40,False,False,False,361,0.19113573407202217,0.14958448753462603,2
O96017,CHEK2,False,False,False,543,0.22283609576427257,0.15653775322283608,1
O96019,ACTL6A,False,False,False,429,0.03263403263403263,0.13286713286713286,2
O96020,CCNE2,False,False,False,404,0.15594059405940594,0.12871287128712872,2
O96028,NSD2,False,False,False,1365,0.315018315018315,0.13553113553113552,3
P00338,LDHA,False,False,False,332,0.0,0.1144578313253012,2
P00387,CYB5R3,False,False,False,301,0.013289036544850499,0.09634551495016612,2
P00505,GOT2,False,False,False,430,0.2898089171974522,0.10465116279069768,1
P00519,ABL1,False,False,False,1130,0.4495575221238938,0.16371681415929204,2
P00533,EGFR,False,False,False,1210,0.11074380165289256,0.12231404958677686,7
P00558,PGK1,False,False,False,417,0.019184652278177457,0.09832134292565947,1
P00738,HP,False,False,False,406,0.027093596059113302,0.09852216748768473,1
P00915,CA1,False,False,False,261,0.2222222222222222,0.1685823754789272,2
P00966,ASS1,True,False,False,412,0.2898089171974522,0.10194174757281553,3
P01100,FOS,False,False,False,380,0.5078947368421053,0.20789473684210527,3
P01215,CGA,False,False,False,116,0.0,0.16379310344827586,2
P01344,IGF2,False,False,False,180,0.17777777777777778,0.12222222222222222,2
P01876,IGHA1,False,False,False,398,0.22096317280453256,0.22110552763819097,1
P02511,CRYAB,False,False,False,175,0.2057142857142857,0.14857142857142858,1
P02545,LMNA,True,False,False,664,0.5120481927710844,0.15813253012048192,27
P02549,SPTA1,False,False,False,2419,0.11120297643654403,0.09218685407193054,3
P02686,MBP,False,False,False,304,0.9506578947368421,0.17434210526315788,1
P02724,GYPA,False,False,False,150,0.47333333333333333,0.24,2
P02730,SLC4A1,False,False,False,911,0.09001097694840834,0.11086717892425905,3
P02786,TFRC,False,False,False,760,0.046052631578947366,0.13157894736842105,5
P02794,FTH1,False,False,False,183,0.15300546448087432,0.10382513661202186,2
P03897,MT-ND3,False,False,False,115,0.0,0.11304347826086956,1
P04004,VTN,False,False,False,478,0.2615062761506276,0.1108786610878661,1
P04035,HMGCR,False,False,False,888,0.036036036036036036,0.13851351351351351,1
P04040,CAT,False,False,False,527,0.15370018975332067,0.09297912713472485,3
P04049,RAF1,False,False,False,648,0.20679012345679013,0.16512345679012347,1
P04062,GBA1,False,False,False,536,0.014925373134328358,0.1417910447761194,2
P04066,FUCA1,False,False,False,466,0.006437768240343348,0.12875536480686695,1
P04075,ALDOA,False,False,False,364,0.038461538461538464,0.11538461538461539,2
P04114,APOB,False,False,False,4563,0.2898089171974522,0.15165461319307474,1
P04150,NR3C1,True,False,False,777,0.31917631917631917,0.17245817245817247,7
P04181,OAT,False,False,False,439,0.00683371298405467,0.10250569476082004,2
P04198,MYCN,False,False,False,464,0.7262931034482759,0.1336206896551724,1
P04201,MAS1,False,False,False,325,0.2898089171974522,0.16615384615384615,1
P04217,A1BG,False,False,False,495,0.2898089171974522,0.13737373737373737,1
P04264,KRT1,False,False,False,644,0.38509316770186336,0.17701863354037267,2
P04406,GAPDH,False,False,False,335,0.011940298507462687,0.1253731343283582,2
P04439,HLA-A,False,False,False,365,0.19726027397260273,0.14520547945205478,1
P04632,CAPNS1,False,False,False,268,0.13432835820895522,0.10820895522388059,2
P04637,TP53,False,False,False,393,0.5038167938931297,0.15267175572519084,1
P04792,HSPB1,True,False,False,205,0.37073170731707317,0.17073170731707318,7
P04818,TYMS,False,False,False,313,0.09584664536741214,0.08945686900958466,2
P04843,RPN1,False,False,False,607,0.042833607907743,0.13344316309719934,5
P04844,RPN2,False,False,False,631,0.0,0.16798732171156894,5
P04899,GNAI2,False,False,False,355,0.02535211267605634,0.12112676056338029,4
P04908,H2AC4,False,False,False,130,0.2898089171974522,0.07692307692307693,1
P05026,ATP1B1,False,False,False,303,0.0297029702970297,0.08250825082508251,2
P05067,APP,False,False,False,770,0.35974025974025975,0.11038961038961038,6
P05090,APOD,False,False,False,189,0.2898089171974522,0.10052910052910052,1
P05160,F13B,False,False,False,661,0.009077155824508321,0.13767019667170954,2
P05164,MPO,False,False,False,745,0.006711409395973154,0.11409395973154363,1
P05166,PCCB,False,False,False,539,0.03525046382189239,0.11131725417439703,1
P05186,ALPL,False,False,False,524,0.12213740458015267,0.12595419847328243,2
P05187,ALPP,False,False,False,535,0.2898089171974522,0.12149532710280374,1
P05198,EIF2S1,False,False,False,315,0.13968253968253969,0.09841269841269841,3
P05387,RPLP2,False,False,False,115,0.2956521739130435,0.10434782608695652,4
P05388,RPLP0,False,False,False,317,0.056782334384858045,0.1167192429022082,4
P05412,JUN,False,False,False,331,0.6374622356495468,0.14803625377643503,3
P05549,TFAP2A,False,False,False,437,0.4988558352402746,0.13501144164759726,3
P05556,ITGB1,True,False,False,798,0.05012531328320802,0.12907268170426064,7
P05783,KRT18,True,False,False,430,0.10232558139534884,0.1558139534883721,12
P05787,KRT8,True,False,False,483,0.09523809523809523,0.16977225672877846,23
P06280,GLA,False,False,False,429,0.2898089171974522,0.08857808857808858,2
P06396,GSN,False,False,False,782,0.1969309462915601,0.11125319693094629,1
P06401,PGR,True,False,False,933,0.43193997856377275,0.13183279742765272,11
P06454,PTMA,False,False,False,111,0.2898089171974522,0.09009009009009009,1
P06730,EIF4E,False,False,False,217,0.15207373271889402,0.1382488479262673,2
P06733,ENO1,False,False,False,434,0.0,0.10138248847926268,2
P06737,PYGL,False,False,False,847,0.0070838252656434475,0.0885478158205431,1
P06748,NPM1,True,False,False,294,0.5782312925170068,0.12244897959183673,5
P06756,ITGAV,False,False,False,1048,0.04961832061068702,0.11641221374045801,1
P07093,SERPINE2,False,False,False,398,0.0,0.14321608040201006,1
P07196,NEFL,True,False,False,543,0.283609576427256,0.14548802946593,12
P07197,NEFM,True,False,False,916,0.6451965065502183,0.1408296943231441,5
P07339,CTSD,True,False,False,412,0.0048543689320388345,0.1407766990291262,3
P07355,ANXA2,False,False,False,339,0.0,0.12979351032448377,1
P07359,GP1BA,False,False,False,652,0.2745398773006135,0.19938650306748465,2
P07437,TUBB,False,False,False,444,0.08108108108108109,0.12837837837837837,9
P07476,IVL,False,False,False,585,0.2898089171974522,0.023931623931623933,1
P07477,PRSS1,False,False,False,247,0.2898089171974522,0.1214574898785425,1
P07478,PRSS2,False,False,False,247,0.012145748987854251,0.12955465587044535,1
P07492,GRP,False,False,False,148,0.2898089171974522,0.10810810810810811,1
P07602,PSAP,False,False,False,524,0.02099236641221374,0.10305343511450382,8
P07711,CTSL,False,False,False,333,0.015015015015015015,0.1111111111111111,1
P07814,EPRS1,False,False,False,1512,0.1527777777777778,0.11375661375661375,6
P07858,CTSB,False,False,False,339,0.0,0.12389380530973451,3
P07910,HNRNPC,False,False,False,306,0.6535947712418301,0.13398692810457516,2
P07942,LAMB1,False,False,False,1786,0.12094064949608063,0.11926091825307951,2
P07954,FH,False,False,False,510,0.060784313725490195,0.11176470588235295,2
P08047,SP1,True,False,False,785,0.5159235668789809,0.2089171974522293,14
P08133,ANXA6,False,False,False,673,0.02526002971768202,0.11589895988112928,2
P08235,NR3C2,True,False,False,984,0.3231707317073171,0.20121951219512196,4
P08236,GUSB,False,False,False,651,0.2898089171974522,0.1228878648233487,1
P08238,HSP90AB1,False,False,False,724,0.19613259668508287,0.1132596685082873,2
P08240,SRPRA,False,False,False,638,0.29310344827586204,0.13322884012539185,3
P08476,INHBA,False,False,False,426,0.19718309859154928,0.11971830985915492,1
P08572,COL4A2,False,False,False,1712,0.8276869158878505,0.06717289719626168,2
P08575,PTPRC,False,False,False,1306,0.2833078101071976,0.15773353751914243,2
P08581,MET,False,False,False,1390,0.002158273381294964,0.14892086330935253,1
P08603,CFH,False,False,False,1231,0.2898089171974522,0.1372867587327376,1
P08648,ITGA5,False,False,False,1049,0.08293612964728313,0.12678741658722592,1
P08651,NFIC,True,False,False,508,0.5492125984251969,0.17913385826771652,9
P08670,VIM,True,False,False,466,0.2167381974248927,0.1459227467811159,25
P08727,KRT19,False,False,False,400,0.1025,0.15,4
P08729,KRT7,False,False,False,469,0.1023454157782516,0.13646055437100213,1
P08754,GNAI3,False,False,False,354,0.002824858757062147,0.12146892655367232,1
P08758,ANXA5,False,False,False,320,0.015625,0.1375,2
P09012,SNRPA,False,False,False,282,0.450354609929078,0.0851063829787234,2
P09429,HMGB1,False,False,False,215,0.6558139534883721,0.07441860465116279,3
P09467,FBP1,False,False,False,338,0.2898089171974522,0.10946745562130178,1
P09622,DLD,False,False,False,509,0.0,0.11394891944990176,1
P09630,HOXC6,False,False,False,235,0.2898089171974522,0.16595744680851063,1
P09651,HNRNPA1,True,False,False,372,0.5564516129032258,0.14516129032258066,6
P09758,TACSTD2,False,False,False,323,0.03715170278637771,0.09907120743034056,1
P09769,FGR,False,False,False,529,0.015122873345935728,0.11720226843100189,2
P09912,IFI6,False,False,False,130,0.038461538461538464,0.15384615384615385,1
P0C0L4,C4A,False,False,False,1744,0.0716743119266055,0.1341743119266055,2
P0C0L5,C4B,False,False,False,1744,0.2898089171974522,0.1353211009174312,2
P0C0S5,H2AZ1,False,False,False,128,0.2898089171974522,0.1328125,1
P0C629,OR10J4,False,False,False,311,0.2898089171974522,0.15112540192926044,1
P0C671,BNIP5,False,False,False,652,0.2898089171974522,0.13957055214723926,1
P0C6C1,ANKRD34C,False,False,False,535,0.5588785046728972,0.17383177570093458,1
P0C7M7,ACSM4,False,False,False,580,0.0,0.12413793103448276,1
P0C7P4,UQCRFS1P1,False,False,False,283,0.014134275618374558,0.14487632508833923,1
P0C7T5,ATXN1L,True,False,False,689,0.532656023222061,0.1683599419448476,12
P0C7U0,ELFN1,False,False,False,828,0.27053140096618356,0.1388888888888889,1
P0C881,RSPH10B,False,False,False,870,0.1896551724137931,0.1310344827586207,1
P0CAP2,POLR2M,False,False,False,368,0.6875,0.15217391304347827,1
P0CF97,FAM200B,False,False,False,657,0.0243531202435312,0.15220700152207,1
P0CG12,DERPC,False,False,False,524,0.9847328244274809,0.13740458015267176,4
P0CG13,CHTF8,True,False,False,121,0.024793388429752067,0.10743801652892562,3
P0CJ78,ZNF865,False,False,False,1059,0.3833805476864967,0.11803588290840415,2
P0CW18,PRSS56,False,False,False,603,0.2898089171974522,0.08955223880597014,1
P0CW24,PNMA6A,False,False,False,399,0.2898089171974522,0.08020050125313283,1
P0DMR3,ATXN8OS,False,False,False,200,0.2898089171974522,0.15,1
P0DN25,C1GALT1C1L,True,False,False,315,0.2898089171974522,0.11746031746031746,3
P10070,GLI2,True,False,False,1586,0.7105926860025221,0.16960907944514503,3
P10071,GLI3,False,False,False,1580,0.6873417721518987,0.1930379746835443,1
