accession,radius,n_sites,n_exposure_strata,n_variable_sites,n_mapped_peptide_sites,n_tryptic_fallback_sites,observed_close_pairs,possible_pairs,observed_close_pair_fraction,null_mean_close_pair_fraction,null_sd_close_pair_fraction,effect,fold,p_value,simulation_draws
O15047,25,15,9,9,13,2,85,105,0.8095238095238095,0.7761809523809525,0.0277128662969981,0.033342857142857,1.042957582301623,0.1554222888555722,2000
O15047,30,15,9,9,13,2,92,105,0.8761904761904762,0.8673000000000002,0.0285929832063982,0.008890476190476,1.0102507508249463,0.4817591204397801,2000
O15047,5,15,9,9,13,2,20,105,0.1904761904761904,0.1844904761904761,0.0158532761955032,0.0059857142857143,1.0324445706321144,0.4172913543228386,2000
O15055,10,10,8,6,10,0,4,45,0.0888888888888888,0.0689111111111111,0.0096325822204483,0.0199777777777777,1.2899064817800712,0.1499250374812593,2000
O15055,15,10,8,6,10,0,6,45,0.1333333333333333,0.1152444444444444,0.0203769951649803,0.0180888888888888,1.1569610489780178,0.3513243378310844,2000
O15055,20,10,8,6,10,0,8,45,0.1777777777777777,0.1555444444444444,0.0158504449766339,0.0222333333333333,1.1429387813415246,0.2543728135932034,2000
O15055,25,10,8,6,10,0,8,45,0.1777777777777777,0.174211111111111,0.0081591319308539,0.0035666666666667,1.0204732444671218,0.8395802098950524,2000
O15055,30,10,8,6,10,0,8,45,0.1777777777777777,0.1777777777777777,8.328755133810814e-17,0.0,1.0000000000000004,1.0,2000
O15055,5,10,8,6,10,0,1,45,0.0222222222222222,0.0309222222222222,0.0158773538781101,-0.0086999999999999,0.7186489399928137,0.9565217391304348,2000
O15085,10,3,3,1,1,2,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15085,15,3,3,1,1,2,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15085,20,3,3,1,1,2,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15085,25,3,3,1,1,2,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15085,30,3,3,1,1,2,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15085,5,3,3,1,1,2,1,3,0.3333333333333333,0.1621666666666666,0.166647572693154,0.1711666666666666,2.055498458376156,0.4867566216891554,2000
O15119,10,3,2,2,3,0,1,3,0.3333333333333333,0.3211666666666666,0.062525854804531,0.0121666666666666,1.0378827192527245,0.9635182408795602,2000
O15119,15,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15119,20,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15119,25,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15119,30,3,2,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15119,5,3,2,2,3,0,1,3,0.3333333333333333,0.2295,0.1544074830939799,0.1038333333333333,1.4524328249818443,0.688655672163918,2000
O15164,10,7,2,7,6,1,21,21,1.0,0.6965476190476191,0.1214425365253817,0.3034523809523809,1.4356520252948213,0.015992003998001,2000
O15164,15,7,2,7,6,1,21,21,1.0,0.8950714285714286,0.0804820511814115,0.1049285714285713,1.1172292714069108,0.1864067966016991,2000
O15164,20,7,2,7,6,1,21,21,1.0,0.9673571428571428,0.0428570038985495,0.032642857142857,1.0337443697851287,0.5517241379310345,2000
O15164,25,7,2,7,6,1,21,21,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15164,30,7,2,7,6,1,21,21,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15164,5,7,2,7,6,1,14,21,0.6666666666666666,0.3794523809523809,0.10663918925032,0.2872142857142857,1.7569178640898535,0.0204897551224387,2000
O15178,10,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15178,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15178,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15178,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15178,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15178,5,4,2,0,4,0,5,6,0.8333333333333334,0.8333333333333335,1.1105006845081086e-16,0.0,1.0,1.0,2000
O15230,10,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15230,15,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15230,20,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15230,25,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15230,30,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15230,5,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O15231,10,4,4,4,4,0,1,6,0.1666666666666666,0.0839166666666666,0.0833521322801311,0.08275,1.98609731876862,0.5037481259370314,2000
O15231,15,4,4,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15231,20,4,4,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15231,25,4,4,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15231,30,4,4,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15231,5,4,4,4,4,0,1,6,0.1666666666666666,0.0839166666666666,0.0833521322801311,0.08275,1.98609731876862,0.5037481259370314,2000
O15294,10,4,3,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15294,15,4,3,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15294,20,4,3,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15294,25,4,3,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15294,30,4,3,4,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O15294,5,4,3,4,4,0,1,6,0.1666666666666666,0.0543333333333333,0.0781440829064561,0.1123333333333333,3.067484662576687,0.3263368315842079,2000
O15417,10,3,3,1,2,1,0,3,0.0,0.1616666666666666,0.1666333133209921,-0.1616666666666666,0.0,1.0,2000
O15417,15,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15417,20,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15417,25,3,3,1,2,1,2,3,0.6666666666666666,0.505,0.1666333133209921,0.1616666666666666,1.32013201320132,0.5152423788105946,2000
O15417,30,3,3,1,2,1,2,3,0.6666666666666666,0.505,0.1666333133209921,0.1616666666666666,1.32013201320132,0.5152423788105946,2000
O15417,5,3,3,1,2,1,0,3,0.0,0.1616666666666666,0.1666333133209921,-0.1616666666666666,0.0,1.0,2000
O15460,10,3,1,3,3,0,3,3,1.0,0.8373333333333333,0.1666603300446242,0.1626666666666667,1.194267515923567,0.5122438780609695,2000
O15460,15,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15460,20,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15460,25,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15460,30,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15460,5,3,1,3,3,0,3,3,1.0,0.5006666666666666,0.2891313016017015,0.4993333333333334,1.997336884154461,0.2513743128435782,2000
O15511,10,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15511,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15511,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15511,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15511,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O15511,5,4,2,0,4,0,5,6,0.8333333333333334,0.8333333333333335,1.1105006845081086e-16,0.0,1.0,1.0,2000
O15550,10,8,6,4,5,3,4,28,0.1428571428571428,0.1388571428571428,0.0248900349246827,0.004,1.02880658436214,0.6951524237881059,2000
O15550,15,8,6,4,5,3,5,28,0.1785714285714285,0.1569999999999999,0.0174709544609889,0.0215714285714286,1.137397634212921,0.3963018490754623,2000
O15550,20,8,6,4,5,3,5,28,0.1785714285714285,0.1606785714285714,0.0178615730944087,0.0178928571428571,1.1113580795732387,0.4992503748125937,2000
O15550,25,8,6,4,5,3,5,28,0.1785714285714285,0.1639107142857142,0.0175731272916794,0.0146607142857143,1.0894432944765229,0.5897051474262869,2000
O15550,30,8,6,4,5,3,5,28,0.1785714285714285,0.1785714285714285,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O15550,5,8,6,4,5,3,3,28,0.1071428571428571,0.1316964285714285,0.0226735166649218,-0.0245535714285714,0.8135593220338984,1.0,2000
O43151,10,10,10,8,8,2,1,45,0.0222222222222222,0.0222222222222222,1.0410943917263517e-17,0.0,1.0000000000000004,1.0,2000
O43151,15,10,10,8,8,2,1,45,0.0222222222222222,0.0222222222222222,1.0410943917263517e-17,0.0,1.0000000000000004,1.0,2000
O43151,20,10,10,8,8,2,1,45,0.0222222222222222,0.0259333333333333,0.0082904255440422,-0.0037111111111111,0.8568980291345333,1.0,2000
O43151,25,10,10,8,8,2,1,45,0.0222222222222222,0.0299444444444444,0.0105843392018771,-0.0077222222222222,0.7421150278293137,1.0,2000
O43151,30,10,10,8,8,2,2,45,0.0444444444444444,0.0556333333333333,0.0111136176373508,-0.0111888888888888,0.7988815658078692,1.0,2000
O43151,5,10,10,8,8,2,1,45,0.0222222222222222,0.0222222222222222,1.0410943917263517e-17,0.0,1.0000000000000004,1.0,2000
O43159,10,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43159,15,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43159,20,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43159,25,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43159,30,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43159,5,3,3,3,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43166,10,6,5,6,5,1,1,15,0.0666666666666666,0.0898666666666666,0.0408293762311666,-0.0232,0.7418397626112758,1.0,2000
O43166,15,6,5,6,5,1,2,15,0.1333333333333333,0.1181333333333333,0.0447333393224178,0.0152,1.1286681715575622,0.6351824087956022,2000
O43166,20,6,5,6,5,1,3,15,0.2,0.1769666666666667,0.0368952204941822,0.0230333333333333,1.1301563382934638,0.6946526736631684,2000
O43166,25,6,5,6,5,1,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
O43166,30,6,5,6,5,1,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
O43166,5,6,5,6,5,1,1,15,0.0666666666666666,0.0338,0.0378953269636325,0.0328666666666666,1.9723865877712032,0.4707646176911544,2000
O43175,10,3,3,2,3,0,1,3,0.3333333333333333,0.2243333333333333,0.1564115264810794,0.1089999999999999,1.485884101040119,0.6731634182908546,2000
O43175,15,3,3,2,3,0,1,3,0.3333333333333333,0.2963333333333333,0.1047369000995091,0.037,1.124859392575928,0.889055472263868,2000
O43175,20,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43175,25,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43175,30,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43175,5,3,3,2,3,0,1,3,0.3333333333333333,0.145,0.1652936608902428,0.1883333333333333,2.2988505747126435,0.4352823588205897,2000
O43242,10,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43242,15,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43242,20,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43242,25,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43242,30,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43242,5,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43303,10,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43303,15,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43303,20,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43303,25,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43303,30,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43303,5,3,3,2,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43312,10,4,3,3,4,0,3,6,0.5,0.4654166666666666,0.067603010494788,0.0345833333333333,1.0743061772605194,0.7926036981509246,2000
O43312,15,4,3,3,4,0,3,6,0.5,0.5273333333333332,0.0711405294604306,-0.0273333333333332,0.9481668773704174,1.0,2000
O43312,20,4,3,3,4,0,3,6,0.5,0.5780833333333334,0.1050405150904201,-0.0780833333333334,0.8649272019605015,1.0,2000
O43312,25,4,3,3,4,0,3,6,0.5,0.68025,0.1931125905403412,-0.18025,0.735023888276369,1.0,2000
O43312,30,4,3,3,4,0,5,6,0.8333333333333334,0.8104166666666667,0.2173351209017739,0.0229166666666666,1.0282776349614395,0.6201899050474763,2000
O43312,5,4,3,3,4,0,3,6,0.5,0.2661666666666666,0.1097734920380214,0.2338333333333333,1.878522229179712,0.096951524237881,2000
O43379,10,5,4,5,3,2,3,10,0.3,0.3339499999999999,0.0473658026389273,-0.0339499999999999,0.8983380745620604,1.0,2000
O43379,15,5,4,5,3,2,3,10,0.3,0.3606499999999999,0.0488648276953152,-0.0606499999999999,0.8318314154997921,1.0,2000
O43379,20,5,4,5,3,2,4,10,0.4,0.381,0.0392399016938431,0.0189999999999999,1.0498687664041997,0.8100949525237381,2000
O43379,25,5,4,5,3,2,4,10,0.4,0.3868500000000001,0.0338030889773731,0.0131499999999999,1.0339925035543491,0.8685657171414293,2000
O43379,30,5,4,5,3,2,4,10,0.4,0.39355,0.0245702940494174,0.0064499999999999,1.0163892770931269,0.9355322338830584,2000
O43379,5,5,4,5,3,2,3,10,0.3,0.22,0.0917835067212678,0.0799999999999999,1.3636363636363635,0.4012993503248376,2000
O43395,10,7,5,2,6,1,8,21,0.3809523809523809,0.3562619047619047,0.0237991711454912,0.0246904761904762,1.0693042839002875,0.4817591204397801,2000
O43395,15,7,5,2,6,1,13,21,0.6190476190476191,0.5202857142857142,0.0951966845819648,0.0987619047619048,1.18982244188175,0.4817591204397801,2000
O43395,20,7,5,2,6,1,15,21,0.7142857142857143,0.689595238095238,0.0237991711454912,0.0246904761904762,1.0358043020405343,0.4817591204397801,2000
O43395,25,7,5,2,6,1,15,21,0.7142857142857143,0.7142857142857141,2.221001369016217e-16,0.0,1.0000000000000002,1.0,2000
O43395,30,7,5,2,6,1,15,21,0.7142857142857143,0.7142857142857141,2.221001369016217e-16,0.0,1.0000000000000002,1.0,2000
O43395,5,7,5,2,6,1,7,21,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43399,10,7,5,2,7,0,3,21,0.1428571428571428,0.1428571428571428,5.552503422540543e-17,0.0,1.0000000000000004,1.0,2000
O43399,15,7,5,2,7,0,4,21,0.1904761904761904,0.1904761904761905,8.328755133810814e-17,0.0,0.9999999999999996,1.0,2000
O43399,20,7,5,2,7,0,6,21,0.2857142857142857,0.2857142857142856,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
O43399,25,7,5,2,7,0,7,21,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43399,30,7,5,2,7,0,8,21,0.3809523809523809,0.3809523809523811,1.6657510267621627e-16,0.0,0.9999999999999996,1.0,2000
O43399,5,7,5,2,7,0,1,21,0.0476190476190476,0.0476190476190476,2.0821887834527037e-17,0.0,0.9999999999999996,1.0,2000
O43426,10,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43426,15,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43426,20,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43426,25,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43426,30,3,2,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43426,5,3,2,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43432,10,12,7,10,9,3,10,66,0.1515151515151515,0.1782348484848484,0.0231958742284824,-0.0267196969696969,0.850087133931228,0.9265367316341828,2000
O43432,15,12,7,10,9,3,13,66,0.1969696969696969,0.2313863636363635,0.0308356922608165,-0.0344166666666665,0.8512588809219791,0.9405297351324338,2000
O43432,20,12,7,10,9,3,17,66,0.2575757575757575,0.2760909090909091,0.0291664454316371,-0.0185151515151515,0.9329382065634946,0.7306346826586707,2000
O43432,25,12,7,10,9,3,18,66,0.2727272727272727,0.292719696969697,0.0369255494127198,-0.0199924242424243,0.9317011309816504,0.7156421789105447,2000
O43432,30,12,7,10,9,3,19,66,0.2878787878787879,0.3079242424242424,0.0294873740797201,-0.0200454545454545,0.9349013433056144,0.775112443778111,2000
O43432,5,12,7,10,9,3,5,66,0.0757575757575757,0.0857727272727272,0.0199571767968744,-0.0100151515151515,0.8832361773538245,0.7936031984007996,2000
O43491,10,5,4,5,4,1,2,10,0.2,0.1963,0.0776487260831184,0.0037,1.0188487009679064,0.7026486756621689,2000
O43491,15,5,4,5,4,1,4,10,0.4,0.2533,0.0595052975811407,0.1467,1.5791551519936833,0.0289855072463768,2000
O43491,20,5,4,5,4,1,5,10,0.5,0.32315,0.0927544025348381,0.1768499999999999,1.5472690700912886,0.0599700149925037,2000
O43491,25,5,4,5,4,1,6,10,0.6,0.3655,0.0923797434966359,0.2345,1.6415868673050615,0.0399800099950025,2000
O43491,30,5,4,5,4,1,6,10,0.6,0.4399,0.0882716599083278,0.1600999999999999,1.3639463514435095,0.1089455272363818,2000
O43491,5,5,4,5,4,1,1,10,0.1,0.10225,0.090686545445079,-0.00225,0.9779951100244498,0.6856571714142928,2000
O43493,10,6,5,0,6,0,2,15,0.1333333333333333,0.1333333333333333,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O43493,15,6,5,0,6,0,3,15,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
O43493,20,6,5,0,6,0,4,15,0.2666666666666666,0.2666666666666666,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43493,25,6,5,0,6,0,4,15,0.2666666666666666,0.2666666666666666,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43493,30,6,5,0,6,0,4,15,0.2666666666666666,0.2666666666666666,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
O43493,5,6,5,0,6,0,1,15,0.0666666666666666,0.0666666666666666,1.3881258556351357e-17,0.0,1.0000000000000002,1.0,2000
O43524,10,10,8,8,9,1,6,45,0.1333333333333333,0.1343999999999999,0.0159312252826498,-0.0010666666666666,0.9920634920634924,0.7661169415292354,2000
O43524,15,10,8,8,9,1,7,45,0.1555555555555555,0.1531333333333332,0.0069270478557606,0.0024222222222222,1.0158177332752871,0.8910544727636182,2000
O43524,20,10,8,8,9,1,7,45,0.1555555555555555,0.1555555555555555,5.552503422540543e-17,0.0,1.0000000000000004,1.0,2000
O43524,25,10,8,8,9,1,7,45,0.1555555555555555,0.1555555555555555,5.552503422540543e-17,0.0,1.0000000000000004,1.0,2000
O43524,30,10,8,8,9,1,7,45,0.1555555555555555,0.1555555555555555,5.552503422540543e-17,0.0,1.0000000000000004,1.0,2000
O43524,5,10,8,8,9,1,2,45,0.0444444444444444,0.0894999999999999,0.0235209798858509,-0.0450555555555555,0.4965859714463068,1.0,2000
O43615,10,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43615,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43615,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43615,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43615,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43615,5,4,2,0,4,0,4,6,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
O43670,10,26,12,15,24,2,73,325,0.2246153846153846,0.2053753846153846,0.0114703381685821,0.01924,1.0936821130537702,0.0714642678660669,2000
O43670,15,26,12,15,24,2,95,325,0.2923076923076923,0.28128,0.0087921570823666,0.0110276923076923,1.039205390741227,0.1494252873563218,2000
O43670,20,26,12,15,24,2,116,325,0.3569230769230769,0.3560246153846154,0.006330429882456,0.0008984615384615,1.0025235938742352,0.5472263868065967,2000
O43670,25,26,12,15,24,2,132,325,0.4061538461538461,0.4082738461538461,0.0070109803566858,-0.00212,0.9948074067933288,0.6771614192903548,2000
O43670,30,26,12,15,24,2,141,325,0.4338461538461538,0.4463338461538461,0.0063172050914389,-0.0124876923076923,0.9720216326516544,0.9835082458770614,2000
O43670,5,26,12,15,24,2,45,325,0.1384615384615384,0.1216,0.0117982854940326,0.0168615384615384,1.138663967611336,0.0999500249875062,2000
O43707,10,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43707,15,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43707,20,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43707,25,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43707,30,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43707,5,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O43823,10,4,1,0,4,0,5,6,0.8333333333333334,0.8333333333333335,1.1105006845081086e-16,0.0,1.0,1.0,2000
O43823,15,4,1,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43823,20,4,1,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43823,25,4,1,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43823,30,4,1,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
O43823,5,4,1,0,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
O60293,10,4,4,2,4,0,2,6,0.3333333333333333,0.2213333333333333,0.0782670398790728,0.1119999999999999,1.506024096385542,0.328335832083958,2000
O60293,15,4,4,2,4,0,3,6,0.5,0.3339166666666667,0.1346615260032166,0.1660833333333333,1.4973795857249812,0.328335832083958,2000
O60293,20,4,4,2,4,0,3,6,0.5,0.4459166666666666,0.0780508033808662,0.0540833333333333,1.121285740982994,0.6756621689155422,2000
O60293,25,4,4,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
O60293,30,4,4,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
O60293,5,4,4,2,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
O60296,10,5,2,0,5,0,8,10,0.8,0.8000000000000002,1.1105006845081086e-16,0.0,1.0,1.0,2000
O60296,15,5,2,0,5,0,9,10,0.9,0.9000000000000002,2.221001369016217e-16,0.0,0.9999999999999998,1.0,2000
O60296,20,5,2,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
O60296,25,5,2,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
O60296,30,5,2,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
O60296,5,5,2,0,5,0,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
O60318,10,15,9,7,10,5,11,105,0.1047619047619047,0.1221285714285714,0.0099106630525078,-0.0173666666666666,0.8578001325691113,1.0,2000
O60318,15,15,9,7,10,5,18,105,0.1714285714285714,0.1719952380952381,0.0159630083497803,-0.0005666666666666,0.996705335142169,0.5662168915542228,2000
O60318,20,15,9,7,10,5,23,105,0.219047619047619,0.1920238095238095,0.0196897267443779,0.0270238095238095,1.1407315561066336,0.1464267866066966,2000
O60318,25,15,9,7,10,5,26,105,0.2476190476190476,0.2274095238095238,0.0251789257980739,0.0202095238095238,1.0888684144400704,0.2868565717141429,2000
O60318,30,15,9,7,10,5,30,105,0.2857142857142857,0.2481666666666666,0.0262984893958051,0.037547619047619,1.1513000095941666,0.1554222888555722,2000
O60318,5,15,9,7,10,5,5,105,0.0476190476190476,0.0582761904761904,0.0082270066085567,-0.0106571428571428,0.8171269815329301,1.0,2000
O60333,10,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60333,15,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60333,20,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60333,25,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60333,30,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60333,5,3,3,1,2,1,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60346,10,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60346,15,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60346,20,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60346,25,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
O60346,30,3,3,0,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
